index	name	Abeta+nvoxels	Abeta+stain	Abeta+count	Abeta+fieldfrac	Abeta+volume	Abeta+density	Iba1+nvoxels	Iba1+stain	Iba1+count	Iba1+fieldfrac	Iba1+volume	Iba1+density	coloc+object_id_a	coloc+object_id_b	coloc+stain_a	coloc+stain_b	coloc+radius_a	coloc+radius_b	coloc+nvoxels_a	coloc+nvoxels_b	coloc+distance	coloc+overlapratio	coloc+count	coloc+volume	coloc+density	participant_id	batch_id	bag_id	participant_label	sex	treatment	age	genotype	antibodies	has_mri	notes	QC_notes
3	L_Olfactory areas	1973405.0	Abeta	234.0	13.485935585722626	23.16211178969225	10.102705751732714	1772762.0	Iba1	7.0	24.29962423634465	23.16211178969225	0.3022176934279016	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.16211178969225	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
4	R_Olfactory areas	345641.0	Abeta	336.0	12.512499899808434	23.7604998313898	14.141116659343725	1439084.0	Iba1	11.0	24.2107870247914	23.7604998313898	0.4629532239666101	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7604998313898	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
5	L_Hippocampal formation	583468.0	Abeta	181.0	6.7547103679387215	22.277861096629977	8.124657893094605	2209025.0	Iba1	42.0	24.201673847626864	22.277861096629977	1.8852797320993009	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.277861096629977	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
6	R_Hippocampal formation	162869.0	Abeta	224.0	7.271261347348305	22.322045064062767	10.034922846770314	73622.0	Iba1	13.0	24.467126817282097	22.322045064062767	0.5823839152143486	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.322045064062767	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
7	L_Cortical subplate	49543.0	Abeta	87.0	7.039993423486374	4.633412688242979	18.77665683023607	2449502.0	Iba1	8.0	21.7903325249702	4.633412688242979	1.726589133814811	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.633412688242979	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
8	R_Cortical subplate	231890.0	Abeta	110.0	8.740707495205843	4.667693352630489	23.566243900321613	606.0	Iba1	2.0	22.691093067852627	4.667693352630489	0.4284771618240293	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.667693352630489	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
9	L_Striatum	242436.0	Abeta	364.0	7.569918420854868	22.80825915395896	15.959131187652192	6196117.0	Iba1	17.0	27.11345930645201	22.80825915395896	0.7453440389837562	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.80825915395896	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
10	R_Striatum	344261.0	Abeta	426.0	7.603663709670776	23.121736784969183	18.424221500390537	2065189.0	Iba1	7.0	27.730303853978764	23.121736784969187	0.3027454237153374	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.121736784969187	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
11	L_Pallidum	85383.0	Abeta	115.0	8.277777777777779	4.847285944393946	23.724616480074065	225.0	Iba1	1.0	24.25569699827125	4.847285944393946	0.2063010128702093	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.847285944393946	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
12	R_Pallidum	70717.0	Abeta	111.0	7.860043229890381	4.934130294175639	22.496365799465604	716.0	Iba1	2.0	23.528253821213525	4.934130294175638	0.4053399243146956	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.934130294175638	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
13	L_Thalamus	90386.0	Abeta	179.0	5.93489923154995	10.5081663235848	17.034370649258545	1229.0	Iba1	5.0	26.24222488038277	10.5081663235848	0.475820409197166	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5081663235848	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
14	R_Thalamus	48960.0	Abeta	103.0	4.464022602102854	10.650621528928456	9.670797119232786	1505.0	Iba1	4.0	26.06092196552464	10.650621528928454	0.3755649366692344	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.650621528928454	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
15	L_Hypothalamus	109542.0	Abeta	149.0	6.808165382335507	7.710864109563966	19.32338553537622	2439886.0	Iba1	3.0	23.58553151551077	7.710864109563967	0.3890614537324071	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.710864109563966	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
16	R_Hypothalamus	185533.0	Abeta	176.0	8.874726875455208	7.844558700675256	22.43593383842612	1297.0	Iba1	4.0	24.34479242534596	7.844558700675256	0.5099075872369573	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.844558700675256	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
17	L_Midbrain	733850.0	Abeta	213.0	6.827591026626599	19.07585659470104	11.165946805197096	4679509.0	Iba1	5.0	26.307518744446547	19.07585659470104	0.2621114273520444	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.07585659470104	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
18	R_Midbrain	90578.0	Abeta	189.0	5.477446019392576	19.307441527452216	9.78897176672896	537.0	Iba1	2.0	26.78949289300545	19.307441527452216	0.1035870028225286	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.307441527452216	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
19	L_Pons	320515.0	Abeta	125.0	6.158310295255999	8.611112446007082	14.516126781965518	3045297.0	Iba1	3.0	30.45971469645029	8.611112446007082	0.3483870427671724	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.611112446007082	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
20	R_Pons	123943.0	Abeta	158.0	6.017233167352241	8.796799378106096	17.96107802495054	2180989.0	Iba1	5.0	29.571573933751893	8.796799378106096	0.5683885450933717	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.796799378106096	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
21	L_Medulla	726957.0	Abeta	136.0	11.717730854081312	15.107298347440269	9.002271410297752	1637869.0	Iba1	7.0	30.0349322407816	15.107298347440269	0.463352204941796	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.107298347440269	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
22	R_Medulla	267875.0	Abeta	325.0	9.761849357011634	15.55009026244561	20.900200224875498	721119.0	Iba1	13.0	25.31965707287201	15.55009026244561	0.8360080089950199	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.55009026244561	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
23	L_Cerebellum	446777.0	Abeta	204.0	6.670706411224233	28.00330339375064	7.284854830574227	350387.0	Iba1	21.0	21.00714776351852	28.00330339375064	0.7499115266767586	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.00330339375064	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
24	R_Cerebellum	825668.0	Abeta	206.0	8.181214504150285	28.33582583830949	7.269948692354397	822995.0	Iba1	22.0	20.61867123701986	28.335825838309493	0.7764022875329938	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.335825838309493	0.0	sub-AS134F3	1	a	AS134F3	F	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		Bottom of brain is very blurry due to mounting gel. Would likely not include deep inferior subcortical structures or brainstem in quantification.
0	Unknown_Label_0	1669757.0	Abeta	741.0	0.0			3850972.0	Iba1	72.0	0.0																sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
1	L_Isocortex	1911671.0	Abeta	827.0	10.289888455039502	66.69356967390759	12.39999604225032	6132040.0	Iba1	3.0	26.040322304425263	66.69356967390759	0.0449818477953457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.69356967390759	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
2	R_Isocortex	1327687.0	Abeta	1008.0	10.858940741562666	65.19237804249565	15.461930217408778	1098205.0	Iba1	4.0	26.58368421974736	65.19237804249565	0.0613568659420983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.19237804249565	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
3	L_Olfactory areas	2066730.0	Abeta	341.0	10.461001082546089	24.442620677773807	13.95104086813729	3575079.0	Iba1	2.0	28.20674293813911	24.442620677773803	0.081824286616641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.442620677773803	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
4	R_Olfactory areas	858512.0	Abeta	369.0	12.010106539105326	23.99641307137898	15.37729821962908	1548570.0	Iba1	4.0	29.14292740585608	23.99641307137898	0.1666915796165754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.99641307137898	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
5	L_Hippocampal formation	1094555.0	Abeta	266.0	8.787425629773407	22.55689860057793	11.79240128309061	9058118.0	Iba1	3.0	27.88098231992912	22.556898600577927	0.1329970069521497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.55689860057793	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
6	R_Hippocampal formation	557305.0	Abeta	340.0	9.169466887529158	22.52434676581107	15.09477737734327	5705576.0	Iba1	4.0	28.44834522159494	22.52434676581107	0.1775856162040384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.52434676581107	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
7	L_Cortical subplate	52997.0	Abeta	109.0	8.742428542469085	4.695269032307309	23.21485717857495	2677869.0	Iba1	2.0	26.54105007095074	4.695269032307309	0.4259606821756871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.695269032307309	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
8	R_Cortical subplate	53425.0	Abeta	86.0	7.041481783024628	4.676232871624936	18.390871960599345	0.0	0	0.0	26.00683899857521	4.676232871624936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.676232871624936	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
9	L_Striatum	154132.0	Abeta	311.0	5.588797637871503	23.596463335442323	13.179941230128003	6416829.0	Iba1	2.0	28.923860079383008	23.596463335442323	0.0847584645024308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.596463335442323	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
10	R_Striatum	242477.0	Abeta	448.0	6.380299150178609	23.340998059084875	19.19369509675392	4760678.0	Iba1	2.0	28.944688208524312	23.340998059084875	0.0856861388247942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.340998059084875	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
11	L_Pallidum	41220.0	Abeta	95.0	5.335475877023155	4.916278857829661	19.32355807049128	0.0	0	0.0	28.561256098505385	4.916278857829661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.916278857829661	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
12	R_Pallidum	59585.0	Abeta	107.0	5.842185825807439	4.974529509517722	21.50957186911403	0.0	0	0.0	29.72623603245064	4.974529509517722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.974529509517722	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
13	L_Thalamus	63508.0	Abeta	111.0	4.743388992403612	10.625223446473337	10.446839123824969	543.0	Iba1	2.0	26.688745162677368	10.625223446473337	0.1882313355644138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.625223446473337	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
14	R_Thalamus	163701.0	Abeta	247.0	7.095790461685587	10.749148852515583	22.9785635485172	275.0	Iba1	1.0	26.875236864009068	10.749148852515583	0.0930306216539157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.749148852515583	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
15	L_Hypothalamus	84083.0	Abeta	122.0	5.806673842841765	7.958066973266048	15.330356028648792	3164667.0	Iba1	2.0	28.042100227245545	7.958066973266048	0.2513173119450622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.958066973266048	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
16	R_Hypothalamus	112390.0	Abeta	121.0	5.754035794713761	8.030404383859066	15.067734352607111	0.0	0	0.0	26.34531231480384	8.030404383859066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.030404383859066	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
17	L_Midbrain	670882.0	Abeta	220.0	5.880370374034248	19.24308374899044	11.43267902742158	4863199.0	Iba1	1.0	26.99665634552415	19.24308374899044	0.0519667228519162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.24308374899044	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
18	R_Midbrain	115718.0	Abeta	255.0	6.112561904669242	19.565175587736185	13.03336118076235	0.0	0	0.0	26.90444546064857	19.565175587736185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.565175587736185	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
19	L_Pons	162125.0	Abeta	171.0	7.130001523030395	8.749209811225471	19.544622164689937	3262678.0	Iba1	1.0	30.29346619960401	8.749209811225471	0.1142960360508183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.749209811225471	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
20	R_Pons	95115.0	Abeta	145.0	4.612252329442005	8.887031614565853	16.315909100890885	1958026.0	Iba1	3.0	24.62429045732034	8.887031614565853	0.3375705331218803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.887031614565853	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
21	L_Medulla	252210.0	Abeta	347.0	8.836786533689189	16.262211347737637	21.33781148086443	2433759.0	Iba1	3.0	29.53612398745143	16.262211347737637	0.1844767563187127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.262211347737637	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
22	R_Medulla	397681.0	Abeta	356.0	7.793782837127845	16.521864579445207	21.547204813850023	841718.0	Iba1	1.0	28.0586920453498	16.521864579445207	0.0605258562186798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.521864579445207	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
23	L_Cerebellum	908988.0	Abeta	259.0	10.591678510565206	28.260893787444186	9.16460752968362	2384426.0	Iba1	2.0	25.306178810311263	28.260893787444186	0.070769170113387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.260893787444186	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
24	R_Cerebellum	1305238.0	Abeta	273.0	9.507717178705908	28.614014568102206	9.540779374045956	4925611.0	Iba1	2.0	23.829623321846267	28.614014568102206	0.0698958195900802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.614014568102206	0.0	sub-AS135M5	1	b	AS135M5	M	PBS	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
0	Unknown_Label_0	1434562.0	Abeta	405.0	0.0			15511536.0	Iba1	86.0	0.0			Abeta_3689	Iba1_5667	Abeta	Iba1	0.0280446283029913	0.0278392070895163	54943.66666666666	51771.333333333336	0.0237645894684345	0.6107227125925552	3.0			sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
1	L_Isocortex	721163.0	Abeta	1168.0	6.642530916856724	65.60508200608949	17.803498818758975	5282149.0	Iba1	7.0	25.13758363945519	65.60508200608949	0.1066990511398226	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.60508200608949	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
2	R_Isocortex	1014770.0	Abeta	1268.0	7.642730091119062	64.53391724449236	19.648582546075293	3284574.0	Iba1	11.0	24.91530263386892	64.53391724449236	0.1704530031599591	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.53391724449236	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
3	L_Olfactory areas	804221.0	Abeta	279.0	6.39163823879413	23.99508054013121	11.627383351907447	3715584.0	Iba1	10.0	27.510821102737008	23.99508054013121	0.4167520914662168	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.99508054013121	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
4	R_Olfactory areas	844763.0	Abeta	311.0	6.987549652238079	24.24940364684772	12.825057660353153	835943.0	Iba1	11.0	27.6589656634167	24.24940364684772	0.4536194027777642	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.24940364684772	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
5	L_Hippocampal formation	254934.0	Abeta	265.0	6.18516468073146	22.35016589556736	11.85673525817348	9267112.0	Iba1	8.0	24.4354776891039	22.35016589556736	0.3579391776052371	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.35016589556736	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
6	R_Hippocampal formation	587290.0	Abeta	277.0	7.323239544502885	22.36710807857467	12.384256338678703	646418.0	Iba1	11.0	25.910875078724743	22.36710807857467	0.4917935730161218	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.36710807857467	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
7	L_Cortical subplate	36941.0	Abeta	97.0	5.917487835793434	4.6556738180879735	20.83479294085011	1785722.0	Iba1	9.0	23.45148628204604	4.6556738180879735	1.9331251182232063	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6556738180879735	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
8	R_Cortical subplate	72263.0	Abeta	117.0	8.213020408163265	4.663859367181395	25.08651972297977	1196914.0	Iba1	7.0	24.684938775510204	4.663859367181394	1.500902889409046	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.663859367181394	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
9	L_Striatum	89131.0	Abeta	209.0	3.077249016800777	23.13693041656984	9.03317753206889	3443029.0	Iba1	19.0	26.9734824176005	23.13693041656984	0.8211979574608083	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.13693041656984	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
10	R_Striatum	162580.0	Abeta	292.0	4.247675865003765	23.26142690743256	12.552970252512724	2408576.0	Iba1	6.0	27.34519133195849	23.26142690743256	0.257937744914645	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.26142690743256	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
11	L_Pallidum	18795.0	Abeta	49.0	2.3190681284259984	4.8618354382780735	10.07849825895268	6760.0	Iba1	12.0	19.9628817541112	4.8618354382780735	2.468203655253717	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8618354382780735	0.0	sub-AS135M6	1	e	AS135M6	M	Lecanemab	14.0	App-NLGF	647 IBA1, Se tau Gp- 561 A-beta red X Rb, 488 YoPro	Y		
